case:concept:name,concept:name,time:timestamp
08895482/2017,gabinetesecretaria-regimeespecialdetributaçãoassinado,2018-05-30 12:07:41.000
08895482/2017,cecon-aguardandoprovidências,2018-06-01 10:19:08.000
08895482/2017,cecon-arquivado,2018-06-01 10:19:47.000
08897655/2017,cecon-protocolizado,2017-12-13 13:47:03.000
08897655/2017,cecon-aguardandodistribuição,2017-12-13 13:47:03.000
08897655/2017,cecon-distribuído,2018-01-04 09:49:23.000
08897655/2017,cecon-despachoassinado,2018-02-01 16:24:20.000
08897655/2017,cecon-aguardandociênciadocontribuinte,2018-02-01 16:24:43.000
08897655/2017,cecon-contribuinteciente,2018-02-15 12:41:06.000
08897655/2017,cecon-documentoassinadopelocontribuinte,2018-02-15 18:52:30.000
08897655/2017,cecon-despachoassinado,2018-04-20 11:21:32.000
08897655/2017,cecon-aguardandociênciadocontribuinte,2018-04-20 11:21:50.000
08897655/2017,cecon-contribuinteciente,2018-04-20 11:35:20.000
08897655/2017,cecon-documentoassinadopelocontribuinte,2018-04-26 18:13:43.000
08897655/2017,cecon-despachoassinado,2018-04-27 11:34:40.000
08897655/2017,cecon-aguardandociênciadocontribuinte,2018-04-27 11:34:56.000
08897655/2017,cecon-contribuinteciente,2018-05-02 16:18:27.000
08897655/2017,cecon-documentoassinadopelocontribuinte,2018-05-03 17:59:27.000
08897655/2017,cecon-documentoassinado,2018-05-04 14:00:52.000
08897655/2017,cecon-distribuído,2018-05-04 14:01:59.000
08897655/2017,cotri-aguardandoanálisedocoordenador,2018-05-09 17:09:58.000
08897655/2017,gabinetesecretaria-aguardandoanálisedosecretário,2018-05-23 16:49:23.000
08897655/2017,cotri-analisado,2018-05-23 16:49:23.000
08897655/2017,gabinetesecretaria-regimeespecialdetributaçãoassinado,2018-05-24 16:59:34.000
08897655/2017,cecon-aguardandoprovidências,2018-05-25 07:56:01.000
08897655/2017,cecon-arquivado,2018-05-25 07:56:37.000
08923370/2017,cecon-protocolizado,2017-12-14 10:37:52.000
08923370/2017,cecon-aguardandodistribuição,2017-12-14 10:37:52.000
08923370/2017,cecon-documentoassinadopelocontribuinte,2017-12-14 10:40:32.000
08923370/2017,cecon-distribuído,2018-01-26 08:59:44.000
08923370/2017,cecon-despachoassinado,2018-01-26 15:17:28.000
08923370/2017,cexatmaracanaú-aguardandoanálisedoorientador,2018-01-26 15:18:40.000
08923370/2017,cexatmaracanau-aguardandoprovidências,2018-03-01 11:05:06.000
08923370/2017,cexatmaracanaú-ajustado,2018-03-01 11:05:06.000
08923370/2017,cexatmaracanau-redistribuído,2018-03-08 13:49:51.000
08923370/2017,cexatmaracanau-informaçãofiscalassinada,2018-03-08 13:57:20.000
08923370/2017,cecon-aguardandoprovidências,2018-03-08 13:59:46.000
08923370/2017,cexatmaracanau-providenciado,2018-03-08 13:59:46.000
08923370/2017,cecon-despachoassinado,2018-03-09 08:51:02.000
08923370/2017,cecon-aguardandoprovidências,2018-03-09 08:51:45.000
08923370/2017,cecon-documentoassinadopelocontribuinte,2018-03-14 08:21:28.000
08923370/2017,cecon-distribuído,2018-04-16 16:20:03.000
08923370/2017,cotri-aguardandoanálisedocoordenador,2018-05-02 15:48:16.000
08923370/2017,cecon-aguardandoprovidências,2018-06-25 10:02:16.000
08923370/2017,cotri-analisado,2018-06-25 10:02:16.000
08923370/2017,cecon-distribuído,2018-06-25 10:02:24.000
08923370/2017,cecon-documentoassinado,2018-06-25 13:24:22.000
08923370/2017,cecon-distribuído,2018-06-25 13:29:55.000
08923370/2017,cotri-aguardandoanálisedocoordenador,2018-06-25 15:03:04.000
08923370/2017,cotri-distribuído,2018-06-25 15:03:59.000
08923370/2017,gabinetesecretaria-aguardandoanálisedosecretário,2018-06-25 15:40:56.000
08923370/2017,gabinetesecretaria-regimeespecialdetributaçãoassinado,2018-07-09 11:48:26.000
08923370/2017,cecon-aguardandoprovidências,2018-07-09 13:52:14.000
08923370/2017,cecon-distribuído,2018-07-09 13:52:22.000
08923370/2017,cecon-arquivado,2018-07-09 13:52:42.000
08954080/2017,cecon-protocolizado,2017-12-15 10:32:13.000
08954080/2017,cecon-aguardandodistribuição,2017-12-15 10:32:13.000
08954080/2017,cecon-distribuído,2017-12-18 08:18:07.000
08954080/2017,cecon-despachoassinado,2017-12-18 12:17:18.000
08954080/2017,cecon-aguardandodocumentoe/ouinformaçõesdocontribuinte,2017-12-18 12:18:55.000
08954080/2017,cecon-contribuinteciente,2017-12-18 12:37:30.000
08954080/2017,cecon-documentoassinadopelocontribuinte,2017-12-27 14:56:59.000
08954080/2017,cecon-redistribuído,2018-01-05 10:07:52.000
08954080/2017,cecon-aguardandoanálisedoconsultoria,2018-01-23 10:59:46.000
08954080/2017,cecon-redistribuído,2018-01-23 10:59:52.000
08954080/2017,cotri-aguardandoanálisedocoordenador,2018-01-23 15:05:58.000
08954080/2017,gabinetesecretaria-aguardandoanálisedosecretário,2018-01-24 11:11:20.000
08954080/2017,cotri-analisado,2018-01-24 11:11:20.000
08954080/2017,gabinetesecretaria-regimeespecialdetributaçãoassinado,2018-01-26 09:41:25.000
08954080/2017,cecon-aguardandoprovidências,2018-01-26 11:33:06.000
08954080/2017,cecon-arquivado,2018-01-26 11:33:30.000
09012266/2017,cecon-protocolizado,2017-12-18 19:48:42.000
09012266/2017,cecon-aguardandodistribuição,2017-12-18 19:48:43.000
09012266/2017,cecon-distribuído,2018-01-08 14:42:18.000
09012266/2017,cecon-documentoassinado,2018-01-16 14:13:41.000
09012266/2017,cecon-despachoassinado,2018-01-16 14:23:22.000
09012266/2017,cecon-aguardandociênciadocontribuinte,2018-01-16 14:23:51.000
09012266/2017,cecon-contribuinteciente,2018-01-16 16:29:15.000
09012266/2017,cecon-documentoassinadopelocontribuinte,2018-01-26 15:36:18.000
09012266/2017,cecon-redistribuído,2018-02-07 15:28:09.000
09012266/2017,cotri-aguardandoanálisedocoordenador,2018-02-26 11:43:53.000
09012266/2017,gabinetesecretaria-aguardandoanálisedosecretário,2018-03-01 10:39:07.000
09012266/2017,cotri-analisado,2018-03-01 10:39:07.000
09012266/2017,gabinetesecretaria-regimeespecialdetributaçãoassinado,2018-03-05 16:47:56.000
09012266/2017,cecon-aguardandoprovidências,2018-03-06 09:31:18.000
09012266/2017,cecon-arquivado,2018-03-06 09:31:41.000
09017810/2017,cecon-protocolizado,2017-12-19 09:02:41.000
09017810/2017,cecon-aguardandodistribuição,2017-12-19 09:02:41.000
09017810/2017,cecon-distribuído,2017-12-19 10:09:22.000
09017810/2017,cecon-despachoassinado,2017-12-19 14:15:03.000
09017810/2017,cecon-aguardandodocumentoe/ouinformaçõesdocontribuinte,2017-12-19 14:16:38.000
09017810/2017,cecon-contribuinteciente,2017-12-21 16:50:59.000
09017810/2017,cecon-documentoassinadopelocontribuinte,2018-01-03 14:22:11.000
09017810/2017,cecon-redistribuído,2018-01-12 08:39:56.000
09017810/2017,cecon-aguardandoanálisedoconsultoria,2018-01-29 15:16:59.000
09017810/2017,cecon-redistribuído,2018-01-29 15:17:04.000
09017810/2017,cotri-aguardandoanálisedocoordenador,2018-01-29 16:32:42.000
09017810/2017,gabinetesecretaria-aguardandoanálisedosecretário,2018-01-30 08:42:30.000
09017810/2017,cotri-analisado,2018-01-30 08:42:30.000
09017810/2017,gabinetesecretaria-regimeespecialdetributaçãoassinado,2018-02-02 15:36:52.000
09017810/2017,cecon-aguardandoprovidências,2018-02-02 15:58:56.000
09017810/2017,cecon-arquivado,2018-02-02 15:59:18.000
09048716/2017,cecon-protocolizado,2017-12-19 14:55:25.000
09048716/2017,cecon-aguardandodistribuição,2017-12-19 14:55:26.000
09048716/2017,cecon-documentoassinadopelocontribuinte,2017-12-19 14:57:59.000
09048716/2017,cecon-distribuído,2018-05-25 19:21:44.000
09048716/2017,cecon-despachoassinado,2018-08-20 14:45:49.000
09048716/2017,cecon-aguardandodocumentoe/ouinformaçõesdocontribuinte,2018-08-20 14:46:33.000
09048716/2017,cecon-contribuinteciente,2018-09-03 10:45:04.000
09048716/2017,cecon-documentoassinadopelocontribuinte,2018-09-12 13:45:05.000
09048716/2017,cecon-despachoassinado,2018-10-18 11:31:58.000
09048716/2017,cecon-aguardandodocumentoe/ouinformaçõesdocontribuinte,2018-10-18 11:33:23.000
09048716/2017,cecon-contribuinteciente,2018-10-18 17:50:34.000
09048716/2017,cecon-documentoassinadopelocontribuinte,2018-11-07 15:53:36.000
09048716/2017,cecon-despachoassinado,2018-11-12 15:50:38.000
09048716/2017,cecon-aguardandodocumentoe/ouinformaçõesdocontribuinte,2018-11-12 15:51:41.000
09048716/2017,cecon-contribuinteciente,2018-11-19 13:42:49.000
09048716/2017,cecon-documentoassinadopelocontribuinte,2018-12-27 17:50:50.000
09048716/2017,cecon-documentoassinado,2019-01-30 10:47:52.000
09048716/2017,cotri-aguardandoanálisedocoordenador,2019-01-31 08:03:59.000
09048716/2017,gabinetesecretaria-aguardandoanálisedosecretário,2019-01-31 12:41:18.000
09048716/2017,cotri-analisado,2019-01-31 12:41:18.000
09048716/2017,gabinetesecretaria-distribuído,2019-02-08 06:16:57.000
09048716/2017,gabinetesecretaria-regimeespecialdetributaçãoassinado,2019-02-21 19:24:53.000
09048716/2017,cecon-aguardandoprovidências,2019-02-22 06:50:21.000
09048716/2017,cecon-distribuído,2019-02-22 06:50:28.000
09048716/2017,cecon-arquivado,2019-02-22 06:50:42.000
09146068/2017,cecon-protocolizado,2017-12-22 11:12:17.000
09146068/2017,cecon-aguardandodistribuição,2017-12-22 11:12:18.000
09146068/2017,cecon-documentoassinadopelocontribuinte,2018-01-03 11:18:12.000
09146068/2017,cecon-distribuído,2018-05-25 19:24:54.000
09146068/2017,cecon-despachoassinado,2018-05-28 14:56:42.000
09146068/2017,cecon-aguardandociênciadocontribuinte,2018-05-28 14:56:59.000
09146068/2017,cecon-contribuinteciente,2018-06-20 09:23:26.000
09146068/2017,cecon-despachoassinado,2018-07-09 08:58:13.000
09146068/2017,cecon-aguardandociênciadocontribuinte,2018-07-09 08:58:35.000
09146068/2017,cecon-documentoassinado,2018-07-16 16:37:17.000
09146068/2017,cecon-distribuído,2018-07-16 16:41:59.000
09146068/2017,gabinetesecretaria-aguardandoanálisedosecretário,2018-07-31 16:59:18.000
09146068/2017,gabinetesecretaria-distribuído,2018-08-01 13:58:34.000
09146068/2017,gabinetesecretaria-regimeespecialdetributaçãoassinado,2018-08-28 10:20:32.000
09146068/2017,cecon-aguardandoprovidências,2018-08-28 10:40:05.000
09146068/2017,cecon-distribuído,2018-08-28 10:40:12.000
09146068/2017,cecon-arquivado,2018-08-28 10:40:31.000
09149300/2017,cecon-protocolizado,2017-12-22 12:25:48.000
09149300/2017,cecon-aguardandodistribuição,2017-12-22 12:25:53.000
09149300/2017,cecon-documentoassinadopelocontribuinte,2017-12-22 12:29:02.000
09149300/2017,cecon-distribuído,2018-05-25 19:22:41.000
09149300/2017,cecon-despachoassinado,2018-07-31 15:20:56.000
09149300/2017,cecon-aguardandociênciadocontribuinte,2018-07-31 15:21:14.000
09149300/2017,cecon-contribuinteciente,2018-07-31 16:37:28.000
09149300/2017,cecon-documentoassinadopelocontribuinte,2018-08-10 16:07:15.000
09149300/2017,cecon-documentoassinado,2018-08-31 16:09:22.000
09149300/2017,cecon-distribuído,2018-08-31 16:10:48.000
09149300/2017,cotri-aguardandoanálisedocoordenador,2018-09-03 10:22:31.000
09149300/2017,gabinetesecretaria-aguardandoanálisedosecretário,2018-09-14 11:42:43.000
09149300/2017,cotri-analisado,2018-09-14 11:42:43.000
09149300/2017,gabinetesecretaria-distribuído,2018-09-14 13:53:47.000
09149300/2017,gabinetesecretaria-regimeespecialdetributaçãoassinado,2018-09-25 10:17:55.000
09149300/2017,cecon-aguardandoprovidências,2018-09-25 10:21:55.000
09149300/2017,cecon-distribuído,2018-09-25 10:22:02.000
09149300/2017,cecon-arquivado,2018-09-25 10:22:42.000
09164007/2017,cecon-protocolizado,2017-12-26 08:13:33.000
09164007/2017,cecon-aguardandodistribuição,2017-12-26 08:13:34.000
09164007/2017,cecon-documentoassinadopelocontribuinte,2017-12-26 08:23:11.000
09164007/2017,cecon-distribuído,2018-05-25 19:25:31.000
09164007/2017,cecon-despachoassinado,2018-05-28 15:47:03.000
09164007/2017,cecon-aguardandociênciadocontribuinte,2018-05-28 15:48:19.000
09164007/2017,cecon-contribuinteciente,2018-05-29 11:34:05.000
09164007/2017,cecon-documentoassinadopelocontribuinte,2018-06-21 14:43:50.000
09164007/2017,cecon-documentoassinado,2018-07-06 09:34:04.000
09164007/2017,cecon-distribuído,2018-07-06 09:34:40.000
09164007/2017,cotri-aguardandoanálisedocoordenador,2018-07-11 14:56:54.000
09164007/2017,cotri-distribuído,2018-07-27 09:27:56.000
09164007/2017,gabinetesecretaria-aguardandoanálisedosecretário,2018-07-30 08:55:01.000
09164007/2017,gabinetesecretaria-distribuído,2018-08-01 13:35:33.000
09164007/2017,gabinetesecretaria-regimeespecialdetributaçãoassinado,2018-08-01 13:54:39.000
09164007/2017,cecon-aguardandoprovidências,2018-08-01 14:25:25.000
09164007/2017,cecon-distribuído,2018-08-01 14:25:31.000
09164007/2017,cecon-arquivado,2018-08-01 14:25:53.000
09235265/2017,cecon-protocolizado,2017-12-28 10:26:53.000
09235265/2017,cecon-aguardandodistribuição,2017-12-28 10:26:53.000
09235265/2017,cecon-documentoassinadopelocontribuinte,2017-12-28 10:39:39.000
09235265/2017,cecon-distribuído,2018-05-25 18:55:57.000
09235265/2017,cecon-documentoassinado,2018-06-05 14:47:17.000
09235265/2017,cecon-distribuído,2018-06-05 15:02:28.000
09235265/2017,cecon-aguardandoanálisedoconsultoria,2018-06-19 10:08:10.000
09235265/2017,cecon-distribuído,2018-06-19 10:08:18.000
09235265/2017,cotri-aguardandoanálisedocoordenador,2018-06-29 11:10:06.000
09235265/2017,gabinetesecretaria-aguardandoanálisedosecretário,2018-07-04 12:20:49.000
09235265/2017,cotri-analisado,2018-07-04 12:20:49.000
09235265/2017,gabinetesecretaria-regimeespecialdetributaçãoassinado,2018-07-05 10:54:06.000
09235265/2017,cecon-aguardandoprovidências,2018-07-05 15:01:01.000
09235265/2017,cecon-arquivado,2018-07-05 15:01:22.000
00013254/2018,cecon-protocolizado,2018-01-02 13:38:45.000
00013254/2018,cecon-aguardandodistribuição,2018-01-02 13:38:47.000
00013254/2018,cecon-distribuído,2018-01-24 16:33:44.000
00013254/2018,cecon-documentoassinado,2018-02-02 15:18:56.000
00013254/2018,cecon-despachoassinado,2018-02-02 15:23:20.000
00013254/2018,cecon-aguardandociênciadocontribuinte,2018-02-02 15:23:39.000
00013254/2018,cecon-contribuinteciente,2018-02-05 13:25:04.000
00013254/2018,cecon-documentoassinadopelocontribuinte,2018-02-05 13:33:19.000
00013254/2018,cecon-redistribuído,2018-02-26 09:13:57.000
00013254/2018,cotri-aguardandoanálisedocoordenador,2018-02-26 14:47:31.000
00013254/2018,cotri-analisado,2018-03-02 09:43:15.000
00013254/2018,gabinetesecretaria-aguardandoanálisedosecretário,2018-03-02 09:43:16.000
00013254/2018,gabinetesecretaria-regimeespecialdetributaçãoassinado,2018-04-10 11:58:40.000
00013254/2018,cecon-aguardandoprovidências,2018-04-16 14:40:30.000
00013254/2018,cecon-arquivado,2018-04-16 14:40:51.000
00016180/2018,cecon-protocolizado,2018-01-02 14:29:42.000
00016180/2018,cecon-aguardandodistribuição,2018-01-02 14:29:42.000
00016180/2018,cecon-documentoassinadopelocontribuinte,2018-01-12 13:33:52.000
00016180/2018,cecon-distribuído,2018-02-07 14:23:38.000
00016180/2018,cecon-despachoassinado,2018-02-08 10:35:07.000
00016180/2018,cecon-aguardandociênciadocontribuinte,2018-02-08 10:36:33.000
00016180/2018,cecon-contribuinteciente,2018-02-08 10:49:24.000
00016180/2018,cecon-documentoassinadopelocontribuinte,2018-02-08 10:55:30.000
00016180/2018,cecon-despachoassinado,2018-02-15 15:05:08.000
00016180/2018,cecon-aguardandociênciadocontribuinte,2018-02-15 15:06:10.000
00016180/2018,cecon-contribuinteciente,2018-02-16 09:02:29.000
00016180/2018,cecon-documentoassinadopelocontribuinte,2018-02-16 09:09:46.000
00016180/2018,cecon-documentoassinado,2018-02-19 14:33:37.000
00016180/2018,cecon-aguardandoanálisedasupervisão,2018-02-19 14:36:02.000
00016180/2018,cecon-redistribuído,2018-02-19 14:36:14.000
00016180/2018,cotri-aguardandoanálisedocoordenador,2018-02-22 14:18:00.000
00016180/2018,cotri-analisado,2018-02-27 09:50:15.000
00016180/2018,gabinetesecretaria-aguardandoanálisedosecretário,2018-02-27 09:50:15.000
00016180/2018,gabinetesecretaria-regimeespecialdetributaçãoassinado,2018-03-01 11:10:39.000
00016180/2018,cecon-aguardandoprovidências,2018-03-01 15:11:46.000
00016180/2018,cecon-arquivado,2018-03-01 15:12:15.000
00017772/2018,cecon-protocolizado,2018-01-02 14:58:23.000
00017772/2018,cecon-aguardandodistribuição,2018-01-02 14:58:24.000
00017772/2018,cecon-documentoassinadopelocontribuinte,2018-01-12 13:56:42.000
00017772/2018,cecon-distribuído,2018-02-15 10:17:00.000
00017772/2018,cecon-aguardandoanálisedoconsultoria,2018-02-15 10:18:16.000
00017772/2018,cecon-despachoassinado,2018-02-20 09:30:07.000
00017772/2018,cecon-aguardandodocumentoe/ouinformaçõesdocontribuinte,2018-02-20 09:35:23.000
00017772/2018,cecon-contribuinteciente,2018-02-20 10:55:30.000
00017772/2018,cecon-documentoassinadopelocontribuinte,2018-02-21 16:47:43.000
00017772/2018,cecon-documentoassinado,2018-02-26 09:51:36.000
00017772/2018,cecon-redistribuído,2018-02-26 10:43:00.000
00017772/2018,cotri-aguardandoanálisedocoordenador,2018-02-26 10:54:13.000
00017772/2018,cotri-analisado,2018-02-27 09:53:22.000
00017772/2018,gabinetesecretaria-aguardandoanálisedosecretário,2018-02-27 09:53:22.000
00017772/2018,gabinetesecretaria-regimeespecialdetributaçãoassinado,2018-03-01 11:15:40.000
00017772/2018,cecon-aguardandoprovidências,2018-03-01 15:13:43.000
00017772/2018,cecon-arquivado,2018-03-01 15:14:47.000
00020480/2018,cecon-protocolizado,2018-01-02 15:38:46.000
00020480/2018,cecon-aguardandodistribuição,2018-01-02 15:38:47.000
00020480/2018,cecon-documentoassinadopelocontribuinte,2018-01-12 08:23:33.000
00020480/2018,cecon-distribuído,2018-05-03 16:47:44.000
00020480/2018,cecon-documentoassinado,2018-05-25 20:31:28.000
00020480/2018,cecon-distribuído,2018-05-25 20:43:39.000
00020480/2018,cecon-aguardandoanálisedasupervisão,2018-05-25 20:44:04.000
00020480/2018,cecon-analisado,2018-06-01 10:59:45.000
00020480/2018,cotri-aguardandoanálisedocoordenador,2018-06-01 10:59:46.000
00020480/2018,cotri-analisado,2018-06-08 10:42:07.000
00020480/2018,gabinetesecretaria-aguardandoanálisedosecretário,2018-06-08 10:42:07.000
00020480/2018,gabinetesecretaria-regimeespecialdetributaçãoassinado,2018-06-11 10:00:03.000
00020480/2018,cecon-aguardandoprovidências,2018-06-12 08:33:12.000
00020480/2018,cecon-arquivado,2018-06-12 08:33:33.000
00069616/2018,cecon-protocolizado,2018-01-04 12:13:30.000
00069616/2018,cecon-aguardandodistribuição,2018-01-04 12:13:31.000
00069616/2018,cecon-distribuído,2018-01-08 15:34:31.000
00069616/2018,cecon-despachoassinado,2018-01-17 10:37:05.000
00069616/2018,cecon-aguardandociênciadocontribuinte,2018-01-17 10:37:24.000
00069616/2018,cecon-contribuinteciente,2018-01-17 14:31:07.000
00069616/2018,cecon-documentoassinadopelocontribuinte,2018-01-17 15:31:42.000
00069616/2018,cecon-distribuído,2019-04-03 08:20:54.000
00069616/2018,cecon-analisado,2019-04-12 09:52:55.000
00069616/2018,nucot-aguardandoanálisedasupervisão,2019-04-12 09:53:49.000
00069616/2018,nucot-analisado,2019-06-17 09:23:58.000
00069616/2018,cotri-aguardandoanálisedocoordenador,2019-06-17 09:24:28.000
00069616/2018,cotri-analisado,2019-07-30 10:55:54.000
00069616/2018,gabinetesecretaria-aguardandoanálisedasecretária,2019-07-30 10:56:30.000
00069616/2018,gabinetesecretaria-documentoassinado,2019-07-30 20:08:31.000
00069616/2018,gabinetesecretaria-distribuído,2019-07-31 07:51:27.000
00069616/2018,gabinetesecretaria-aguardandociênciadocontribuinte,2019-07-31 07:51:37.000
