case_id,prefix,k,time_passed,recent_time,latest_time,remaining_time_days
Case 640,assign-seriousness take-in-charge-ticket resolve-ticket,2,23,23,0,15
Case 640,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,38,15,15,0
Case 1618,assign-seriousness,0,0,0,0,45
Case 1618,assign-seriousness take-in-charge-ticket,1,0,0,0,45
Case 1618,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,45
Case 1618,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,45,45,45,0
Case 1733,assign-seriousness,0,0,0,0,30
Case 1733,assign-seriousness take-in-charge-ticket,1,15,0,15,15
Case 1733,assign-seriousness take-in-charge-ticket resolve-ticket,2,15,15,0,15
Case 1733,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,30,15,15,0
Case 4217,assign-seriousness,0,0,0,0,30
Case 4217,assign-seriousness take-in-charge-ticket,1,15,0,15,15
Case 4217,assign-seriousness take-in-charge-ticket resolve-ticket,2,15,15,0,15
Case 4217,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,30,15,15,0
Case 642,assign-seriousness,0,0,0,0,34
Case 642,assign-seriousness assign-seriousness,1,0,0,0,34
Case 642,assign-seriousness assign-seriousness take-in-charge-ticket,2,0,0,0,34
Case 642,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket,3,1,1,1,32
Case 642,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket closed,4,33,34,32,0
Case 1461,assign-seriousness,0,0,0,0,34
Case 1461,assign-seriousness take-in-charge-ticket,1,0,0,0,33
Case 1461,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,1,0,32
Case 1461,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,32,33,32,0
Case 2565,assign-seriousness,0,0,0,0,34
Case 2565,assign-seriousness take-in-charge-ticket,1,0,0,0,33
Case 2565,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,1,0,32
Case 2565,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,32,33,32,0
Case 2520,assign-seriousness,0,0,0,0,33
Case 2520,assign-seriousness take-in-charge-ticket,1,0,0,0,33
Case 2520,assign-seriousness take-in-charge-ticket wait,2,12,12,12,21
Case 2520,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,18,18,6,15
Case 2520,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,18,6,0,15
Case 2520,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,5,33,15,15,0
Case 3101,assign-seriousness,0,0,0,0,34
Case 3101,assign-seriousness take-in-charge-ticket,1,1,0,1,32
Case 3101,assign-seriousness take-in-charge-ticket resolve-ticket,2,1,1,0,32
Case 3101,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,33,32,32,0
Case 1551,assign-seriousness,0,0,0,0,34
Case 1551,assign-seriousness take-in-charge-ticket,1,5,0,5,28
Case 1551,assign-seriousness take-in-charge-ticket resolve-ticket,2,5,5,0,28
Case 1551,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,33,28,28,0
Case 2938,assign-seriousness,0,0,0,0,45
Case 2938,assign-seriousness take-in-charge-ticket,1,5,0,5,39
Case 2938,assign-seriousness take-in-charge-ticket resolve-ticket,2,5,5,0,39
Case 2938,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,44,39,39,0
Case 1220,assign-seriousness,0,0,0,0,49
Case 1220,assign-seriousness take-in-charge-ticket,1,0,0,0,48
Case 1220,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,48
Case 1220,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,48,48,48,0
Case 2235,assign-seriousness,0,0,0,0,41
Case 2235,assign-seriousness take-in-charge-ticket,1,0,0,0,41
Case 2235,assign-seriousness take-in-charge-ticket resolve-ticket,2,3,3,3,37
Case 2235,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,40,41,37,0
Case 1498,assign-seriousness,0,0,0,0,41
Case 1498,assign-seriousness take-in-charge-ticket,1,2,0,2,38
Case 1498,assign-seriousness take-in-charge-ticket resolve-ticket,2,2,2,0,38
Case 1498,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,40,38,38,0
Case 2483,assign-seriousness,0,0,0,0,33
Case 2483,assign-seriousness take-in-charge-ticket,1,2,0,2,31
Case 2483,assign-seriousness take-in-charge-ticket resolve-ticket,2,6,7,4,26
Case 2483,assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket,3,10,8,4,22
Case 2483,assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket resolve-ticket,4,17,11,7,15
Case 2483,assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket resolve-ticket closed,5,32,22,15,0
Case 1100,assign-seriousness,0,0,0,0,43
Case 1100,assign-seriousness take-in-charge-ticket,1,0,0,0,43
Case 1100,assign-seriousness take-in-charge-ticket wait,2,3,3,3,39
Case 1100,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,13,14,10,29
Case 1100,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,13,10,0,29
Case 1100,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,5,42,29,29,0
Case 1382,assign-seriousness,0,0,0,0,32
Case 1382,assign-seriousness take-in-charge-ticket,1,3,0,3,28
Case 1382,assign-seriousness take-in-charge-ticket resolve-ticket,2,3,3,0,28
Case 1382,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,31,28,28,0
Case 393,assign-seriousness,0,0,0,0,34
Case 393,assign-seriousness take-in-charge-ticket,1,4,0,4,30
Case 393,assign-seriousness take-in-charge-ticket resolve-ticket,2,4,4,0,30
Case 393,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,34,30,30,0
Case 187,assign-seriousness,0,0,0,0,45
Case 187,assign-seriousness take-in-charge-ticket,1,2,0,2,43
Case 187,assign-seriousness take-in-charge-ticket resolve-ticket,2,2,2,0,43
Case 187,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,45,43,43,0
Case 1166,assign-seriousness,0,0,0,0,32
Case 1166,assign-seriousness take-in-charge-ticket,1,0,0,0,31
Case 1166,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,31
Case 1166,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,31,31,31,0
Case 3363,assign-seriousness,0,0,0,0,32
Case 3363,assign-seriousness take-in-charge-ticket,1,0,0,0,32
Case 3363,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,32
Case 3363,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,32,32,32,0
Case 2807,assign-seriousness,0,0,0,0,45
Case 2807,assign-seriousness take-in-charge-ticket,1,0,0,0,45
Case 2807,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,45
Case 2807,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,45,45,45,0
Case 3835,assign-seriousness,0,0,0,0,40
Case 3835,assign-seriousness assign-seriousness,1,3,0,3,36
Case 3835,assign-seriousness assign-seriousness take-in-charge-ticket,2,3,3,0,36
Case 3835,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket,3,8,5,5,30
Case 3835,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket,4,8,5,0,30
Case 3835,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket wait,5,8,0,0,30
Case 3835,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket wait take-in-charge-ticket,6,18,11,10,19
Case 3835,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,7,18,11,0,19
Case 3835,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket wait take-in-charge-ticket resolve-ticket take-in-charge-ticket,8,18,0,0,18
Case 3835,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket wait take-in-charge-ticket resolve-ticket take-in-charge-ticket wait,9,18,0,0,18
Case 3835,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket wait take-in-charge-ticket resolve-ticket take-in-charge-ticket wait take-in-charge-ticket,10,19,1,1,16
Case 3835,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket wait take-in-charge-ticket resolve-ticket take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,11,20,3,1,15
Case 3835,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket wait take-in-charge-ticket resolve-ticket take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,12,35,16,15,0
Case 3686,assign-seriousness,0,0,0,0,32
Case 3686,assign-seriousness take-in-charge-ticket,1,0,0,0,32
Case 3686,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,32
Case 3686,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,32,32,32,0
Case 1231,assign-seriousness,0,0,0,0,32
Case 1231,assign-seriousness take-in-charge-ticket,1,0,0,0,31
Case 1231,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,31
Case 1231,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,31,31,31,0
Case 1863,assign-seriousness,0,0,0,0,47
Case 1863,assign-seriousness take-in-charge-ticket,1,0,0,0,47
Case 1863,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,47
Case 1863,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,47,47,47,0
Case 3956,assign-seriousness,0,0,0,0,32
Case 3956,assign-seriousness take-in-charge-ticket,1,2,0,2,29
Case 3956,assign-seriousness take-in-charge-ticket resolve-ticket,2,2,2,0,29
Case 3956,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,31,29,29,0
Case 3528,assign-seriousness,0,0,0,0,32
Case 3528,assign-seriousness take-in-charge-ticket,1,0,0,0,32
Case 3528,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,32
Case 3528,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,32,32,32,0
Case 852,assign-seriousness,0,0,0,0,32
Case 852,assign-seriousness take-in-charge-ticket,1,0,0,0,32
Case 852,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,32
Case 852,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,32,32,32,0
Case 3209,assign-seriousness,0,0,0,0,32
Case 3209,assign-seriousness take-in-charge-ticket,1,0,0,0,32
Case 3209,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,32
Case 3209,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,32,32,32,0
Case 3306,assign-seriousness,0,0,0,0,32
Case 3306,assign-seriousness take-in-charge-ticket,1,0,0,0,31
Case 3306,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,31
Case 3306,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,31,31,31,0
Case 2806,insert-ticket,0,0,0,0,32
Case 2806,insert-ticket assign-seriousness,1,0,0,0,32
Case 2806,insert-ticket assign-seriousness take-in-charge-ticket,2,0,0,0,32
Case 2806,insert-ticket assign-seriousness take-in-charge-ticket resolve-ticket,3,0,0,0,32
Case 2806,insert-ticket assign-seriousness take-in-charge-ticket resolve-ticket closed,4,32,32,32,0
Case 2283,assign-seriousness,0,0,0,0,32
Case 2283,assign-seriousness take-in-charge-ticket,1,0,0,0,31
Case 2283,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,31
Case 2283,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,31,31,31,0
Case 3340,assign-seriousness,0,0,0,0,32
Case 3340,assign-seriousness take-in-charge-ticket,1,0,0,0,31
Case 3340,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,31
Case 3340,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,31,31,31,0
Case 2045,assign-seriousness,0,0,0,0,45
Case 2045,assign-seriousness take-in-charge-ticket,1,0,0,0,44
Case 2045,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,44
Case 2045,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,44,44,44,0
Case 2728,assign-seriousness,0,0,0,0,34
Case 2728,assign-seriousness take-in-charge-ticket,1,0,0,0,34
Case 2728,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,33
Case 2728,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,33,34,33,0
Case 3310,assign-seriousness,0,0,0,0,34
Case 3310,assign-seriousness take-in-charge-ticket,1,1,0,1,32
Case 3310,assign-seriousness take-in-charge-ticket resolve-ticket,2,8,9,7,24
Case 3310,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,32,32,24,0
Case 2925,assign-seriousness,0,0,0,0,44
Case 2925,assign-seriousness assign-seriousness,1,5,0,5,38
Case 2925,assign-seriousness assign-seriousness take-in-charge-ticket,2,5,5,0,38
Case 2925,assign-seriousness assign-seriousness take-in-charge-ticket wait,3,11,6,6,32
Case 2925,assign-seriousness assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,4,28,23,17,15
Case 2925,assign-seriousness assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,5,28,17,0,15
Case 2925,assign-seriousness assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,6,43,15,15,0
Case 246,assign-seriousness,0,0,0,0,49
Case 246,assign-seriousness assign-seriousness,1,5,0,5,43
Case 246,assign-seriousness assign-seriousness take-in-charge-ticket,2,5,5,0,43
Case 246,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket,3,5,0,0,43
Case 246,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket closed,4,48,43,43,0
Case 1454,assign-seriousness,0,0,0,0,38
Case 1454,assign-seriousness take-in-charge-ticket,1,1,0,1,36
Case 1454,assign-seriousness take-in-charge-ticket resolve-ticket,2,1,1,0,36
Case 1454,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,37,36,36,0
Case 4356,assign-seriousness,0,0,0,0,43
Case 4356,assign-seriousness take-in-charge-ticket,1,6,0,6,37
Case 4356,assign-seriousness take-in-charge-ticket wait,2,7,8,1,35
Case 4356,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,11,6,4,31
Case 4356,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,11,4,0,31
Case 4356,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,5,42,31,31,0
Case 4277,assign-seriousness,0,0,0,0,51
Case 4277,assign-seriousness take-in-charge-ticket,1,0,0,0,51
Case 4277,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,51
Case 4277,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,51,51,51,0
Case 2233,assign-seriousness,0,0,0,0,32
Case 2233,assign-seriousness take-in-charge-ticket,1,4,0,4,27
Case 2233,assign-seriousness take-in-charge-ticket resolve-ticket,2,7,7,3,24
Case 2233,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,31,27,24,0
Case 57,assign-seriousness,0,0,0,0,32
Case 57,assign-seriousness take-in-charge-ticket,1,4,0,4,27
Case 57,assign-seriousness take-in-charge-ticket resolve-ticket,2,4,4,0,27
Case 57,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,31,27,27,0
Case 1779,assign-seriousness,0,0,0,0,56
Case 1779,assign-seriousness assign-seriousness,1,12,0,12,44
Case 1779,assign-seriousness assign-seriousness take-in-charge-ticket,2,26,26,14,30
Case 1779,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket,3,26,14,0,30
Case 1779,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket closed,4,56,30,30,0
Case 3,assign-seriousness,0,0,0,0,32
Case 3,assign-seriousness take-in-charge-ticket,1,5,0,5,26
Case 3,assign-seriousness take-in-charge-ticket resolve-ticket,2,5,5,0,26
Case 3,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,31,26,26,0
Case 3619,assign-seriousness,0,0,0,0,47
Case 3619,assign-seriousness take-in-charge-ticket,1,14,0,14,33
Case 3619,assign-seriousness take-in-charge-ticket resolve-ticket,2,17,17,3,30
Case 3619,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,47,33,30,0
Case 3757,assign-seriousness,0,0,0,0,32
Case 3757,assign-seriousness assign-seriousness,1,5,0,5,27
Case 3757,assign-seriousness assign-seriousness take-in-charge-ticket,2,12,12,7,19
Case 3757,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket,3,12,7,0,19
Case 3757,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket closed,4,31,19,19,0
Case 1383,assign-seriousness,0,0,0,0,32
Case 1383,assign-seriousness take-in-charge-ticket,1,3,0,3,28
Case 1383,assign-seriousness take-in-charge-ticket resolve-ticket,2,3,3,0,28
Case 1383,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,31,28,28,0
Case 1579,assign-seriousness,0,0,0,0,40
Case 1579,assign-seriousness take-in-charge-ticket,1,0,0,0,40
Case 1579,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,40
Case 1579,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,40,40,40,0
Case 185,assign-seriousness,0,0,0,0,30
Case 185,assign-seriousness take-in-charge-ticket,1,1,0,1,29
Case 185,assign-seriousness take-in-charge-ticket wait,2,1,1,0,29
Case 185,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,15,14,14,15
Case 185,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,15,14,0,15
Case 185,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,5,30,15,15,0
Case 2101,assign-seriousness,0,0,0,0,31
Case 2101,assign-seriousness take-in-charge-ticket,1,0,0,0,31
Case 2101,assign-seriousness take-in-charge-ticket resolve-ticket,2,1,1,1,29
Case 2101,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,30,31,29,0
Case 966,assign-seriousness,0,0,0,0,33
Case 966,assign-seriousness take-in-charge-ticket,1,4,0,4,29
Case 966,assign-seriousness take-in-charge-ticket wait,2,4,4,0,29
Case 966,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,18,14,14,15
Case 966,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,18,14,0,15
Case 966,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,5,33,15,15,0
Case 1224,assign-seriousness,0,0,0,0,44
